rosbagTimestamp,address,timestamp_ms,x_m,y_m,z_m,flags
1545133893336341544,5,179962,0.079,-0.863,-0.151,2
1545133893455100463,5,180079,0.086,-0.828,-0.149,2
1545133893572653333,5,180194,0.094,-0.788,-0.148,2
1545133893691051906,5,180311,0.102,-0.743,-0.139,2
1545133893810522500,5,180428,0.112,-0.696,-0.131,2
1545133893927531583,5,180543,0.119,-0.649,-0.123,2
1545133894045713564,5,180659,0.121,-0.601,-0.122,2
1545133894163290481,5,180775,0.121,-0.551,-0.129,2
1545133894281732267,5,180892,0.117,-0.5,-0.135,2
1545133894400554361,5,181007,0.117,-0.451,-0.137,2
1545133894518455868,5,181123,0.121,-0.404,-0.13,2
1545133894636892677,5,181239,0.127,-0.36,-0.126,2
1545133894754343644,5,181356,0.134,-0.319,-0.122,2
1545133894873336958,5,181472,0.138,-0.283,-0.124,2
1545133895109832289,5,181705,0.138,-0.248,-0.126,2
1545133895227222247,5,181820,0.136,-0.223,-0.12,2
1545133895345482628,5,181936,0.132,-0.204,-0.113,2
1545133895464437357,5,182052,0.129,-0.188,-0.106,2
1545133895583138578,5,182169,0.128,-0.178,-0.101,2
1545133895700245286,5,182284,0.128,-0.169,-0.101,2
1545133895819029008,5,182401,0.128,-0.163,-0.102,2
1545133895936250957,5,182518,0.129,-0.16,-0.105,2
1545133896054279160,5,182633,0.131,-0.16,-0.11,2
1545133896291361879,5,182865,0.139,-0.158,-0.128,2
1545133896409384467,5,182982,0.145,-0.154,-0.142,2
1545133896527356864,5,183097,0.147,-0.152,-0.162,2
1545133896645660618,5,183213,0.149,-0.153,-0.186,2
1545133896882271424,5,183447,0.151,-0.156,-0.22,2
1545133897001279761,5,183563,0.153,-0.164,-0.253,2
1545133897118674234,5,183679,0.157,-0.173,-0.286,2
1545133897236282307,5,183796,0.162,-0.182,-0.321,2
1545133897592027526,5,184143,0.166,-0.191,-0.369,2
1545133897709881550,5,184260,0.171,-0.197,-0.42,2
1545133897828167172,5,184375,0.175,-0.2,-0.472,2
1545133897945828354,5,184492,0.179,-0.214,-0.519,2
1545133898063717856,5,184609,0.18,-0.217,-0.552,2
1545133898182477525,5,184725,0.179,-0.226,-0.582,2
1545133898301361333,5,184840,0.179,-0.229,-0.611,2
1545133898418490663,5,184956,0.177,-0.213,-0.644,2
1545133898536645096,5,185073,0.174,-0.206,-0.669,2
1545133898654602335,5,185188,0.17,-0.193,-0.696,2
1545133898772481279,5,185304,0.165,-0.186,-0.722,2
1545133898891502093,5,185420,0.161,-0.184,-0.746,2
1545133899009614728,5,185538,0.157,-0.184,-0.771,2
1545133899127812888,5,185653,0.154,-0.185,-0.792,2
1545133899245248787,5,185769,0.151,-0.186,-0.809,2
1545133899364908094,5,185886,0.149,-0.187,-0.822,2
1545133899481246569,5,186001,0.149,-0.189,-0.831,2
1545133899600398893,5,186117,0.148,-0.192,-0.837,2
1545133899719249848,5,186233,0.15,-0.195,-0.842,2
1545133899836867185,5,186350,0.151,-0.198,-0.845,2
1545133899954610954,5,186465,0.151,-0.202,-0.848,2
1545133900072771627,5,186582,0.15,-0.208,-0.849,2
1545133900191729848,5,186699,0.149,-0.217,-0.847,2
1545133900309722603,5,186814,0.15,-0.232,-0.842,2
1545133900428389952,5,186930,0.157,-0.255,-0.829,2
1545133900545540702,5,187046,0.162,-0.287,-0.809,2
1545133900663438991,5,187163,0.166,-0.328,-0.783,2
1545133900781893206,5,187278,0.172,-0.377,-0.752,2
1545133900900640642,5,187394,0.176,-0.418,-0.732,2
1545133901019380105,5,187510,0.195,-0.484,-0.708,2
1545133901137826570,5,187627,0.203,-0.536,-0.678,2
1545133901254657435,5,187743,0.206,-0.583,-0.648,2
